,Unnamed: 0,Approved symbol,Alias symbol,Ensembl gene ID
14494,37764.0,PDS5B,FLJ23236,ENSG00000083642
14495,37765.0,PDS5B,CG008,ENSG00000083642
14496,37766.0,PDSS1,TPT,ENSG00000148459
14497,37767.0,PDSS1,COQ1,ENSG00000148459
14498,37768.0,PDSS1,COQ1A,ENSG00000148459
14499,37771.0,PDSS2,bA59I9.3,ENSG00000164494
14500,37772.0,PDSS2,COQ1B,ENSG00000164494
14501,37773.0,PDX1,IDX-1,ENSG00000139515
14502,37774.0,PDX1,STF-1,ENSG00000139515
14503,37775.0,PDX1,PDX-1,ENSG00000139515
14504,37776.0,PDX1,MODY4,ENSG00000139515
14505,37777.0,PDXDC1,KIAA0251,ENSG00000179889
14506,37779.0,PDXK,PNK,ENSG00000160209
14507,37780.0,PDXK,PKH,ENSG00000160209
14508,37781.0,PDXK,FLJ21324,ENSG00000160209
14509,37782.0,PDXK,PRED79,ENSG00000160209
14510,37783.0,PDXK,FLJ31940,ENSG00000160209
14511,37784.0,PDXK,MGC15873,ENSG00000160209
14512,37789.0,PDYN,PENKB,ENSG00000101327
14513,37790.0,PDYN,ADCA,ENSG00000101327
14514,37792.0,PDZD2,KIAA0300,ENSG00000133401
14515,37793.0,PDZD3,FLJ22756,ENSG00000172367
14516,37794.0,PDZD3,IKEPP,ENSG00000172367
14517,37800.0,PDZD7,FLJ23209,ENSG00000186862
14518,37801.0,PDZD7,bA108L7.8,ENSG00000186862
14519,37802.0,PDZD8,bA129M16.2,ENSG00000165650
14520,37803.0,PDZD8,FLJ34427,ENSG00000165650
14521,37808.0,PDZK1IP1,DD96,ENSG00000162366
14522,37809.0,PDZK1IP1,MAP17,ENSG00000162366
14523,37810.0,PDZK1IP1,SPAP,ENSG00000162366
14524,37814.0,PDZRN3,KIAA1095,ENSG00000121440
14525,37815.0,PDZRN3,SEMACAP3,ENSG00000121440
14526,37816.0,PDZRN3,LNX3,ENSG00000121440
14527,37817.0,PDZRN3,SEMCAP3,ENSG00000121440
14528,37819.0,PDZRN4,DKFZp434B0417,ENSG00000165966
14529,37820.0,PDZRN4,LNX4,ENSG00000165966
14530,37821.0,PDZRN4,FLJ33777,ENSG00000165966
14531,37822.0,PDZRN4,IMAGE5767589,ENSG00000165966
14532,37823.0,PEA15,HMAT1,ENSG00000162734
14533,37824.0,PEA15,MAT1,ENSG00000162734
14534,37825.0,PEA15,PED,ENSG00000162734
14535,37826.0,PEA15,PEA-15,ENSG00000162734
14536,37827.0,PEA15,MAT1H,ENSG00000162734
14537,37828.0,PEA15,HUMMAT1H,ENSG00000162734
14538,37829.0,PEA15,PED-PEA15,ENSG00000162734
14539,37830.0,PEA15,PED/PEA15,ENSG00000162734
14540,37834.0,PEAR1,JEDI,ENSG00000187800
14541,37835.0,PEAR1,FLJ00193,ENSG00000187800
14542,37836.0,PEBP1,RKIP,ENSG00000089220
14543,37837.0,PEBP1,HCNP,ENSG00000089220
14544,37838.0,PEBP1,PEBP,ENSG00000089220
14545,37846.0,PECR,HSA250303,ENSG00000115425
14546,37847.0,PECR,TERP,ENSG00000115425
14547,37848.0,PECR,SDR29C1,ENSG00000115425
14548,37854.0,PEF1,PEF1A,ENSG00000162517
14549,37856.0,PEG3,ZKSCAN22,ENSG00000198300
14550,37857.0,PEG3,KIAA0287,ENSG00000198300
14551,37858.0,PEG3,ZNF904,ENSG00000198300
14552,37859.0,PEG3,ZSCAN24,ENSG00000198300
14553,37862.0,PEG10,KIAA1051,ENSG00000242265
14554,37863.0,PEG10,HB-1,ENSG00000242265
14555,37864.0,PEG10,MEF3L,ENSG00000242265
14556,37865.0,PEG10,RGAG3,ENSG00000242265
14557,37866.0,PEG10,Mar2,ENSG00000242265
14558,37867.0,PEG10,Mart2,ENSG00000242265
14559,37868.0,PEG10,SIRH1,ENSG00000242265
14560,37869.0,PEG10,RTL2,ENSG00000242265
14561,37872.0,PELI1,,ENSG00000197329
14562,37873.0,PELI2,,ENSG00000139946
14563,37875.0,PELO,,ENSG00000152684
14564,37877.0,PEMT,PEMPT,ENSG00000133027
14565,37878.0,PEMT,PEMT2,ENSG00000133027
14566,37879.0,PENK,,ENSG00000181195
14567,37882.0,PEPD,,ENSG00000124299
14568,37884.0,PER1,RIGUI,ENSG00000179094
14569,37885.0,PER2,KIAA0347,ENSG00000132326
14570,37886.0,PER3,,ENSG00000049246
14571,37891.0,PERP,PIGPC1,ENSG00000112378
14572,37892.0,PERP,dJ496H19.1,ENSG00000112378
14573,37893.0,PERP,KCP1,ENSG00000112378
14574,37894.0,PERP,THW,ENSG00000112378
14575,37895.0,PERP,KRTCAP1,ENSG00000112378
14576,37896.0,PES1,PES,ENSG00000100029
14577,37897.0,PES1,NOP7,ENSG00000100029
14578,37902.0,PEX1,,ENSG00000127980
14579,37903.0,PEX2,PMP35,ENSG00000164751
14580,37904.0,PEX2,PAF-1,ENSG00000164751
14581,37905.0,PEX2,RNF72,ENSG00000164751
14582,37906.0,PEX2,ZWS3,ENSG00000164751
14583,37907.0,PEX3,,ENSG00000034693
14584,37908.0,PEX5,PTS1R,ENSG00000139197
14585,37909.0,PEX5L,PEX5R,ENSG00000114757
14586,37910.0,PEX5L,PXR2,ENSG00000114757
14587,37911.0,PEX5L,TRIP8b,ENSG00000114757
14588,37914.0,PEX6,PXAAA1,ENSG00000124587
14589,37915.0,PEX6,PAF-2,ENSG00000124587
14590,37916.0,PEX7,PTS2R,ENSG00000112357
14591,37917.0,PEX7,RD,ENSG00000112357
14592,37918.0,PEX10,RNF69,ENSG00000157911
14593,37919.0,PEX11A,PEX11-ALPHA,ENSG00000166821
14594,37920.0,PEX11A,MGC119947,ENSG00000166821
14595,37921.0,PEX11A,MGC138534,ENSG00000166821
14596,37922.0,PEX11B,,ENSG00000131779
14597,37924.0,PEX12,,ENSG00000108733
14598,37926.0,PEX13,,ENSG00000162928
14599,37927.0,PEX14,,ENSG00000142655
14600,37928.0,PEX16,,ENSG00000121680
14601,37929.0,PEX19,HK33,ENSG00000162735
14602,37930.0,PEX19,D1S2223E,ENSG00000162735
14603,37931.0,PEX19,PMP1,ENSG00000162735
14604,37932.0,PEX19,PMPI,ENSG00000162735
14605,37933.0,PEX19,PXMP1,ENSG00000162735
14606,37934.0,PEX26,FLJ20695,ENSG00000215193
14607,37935.0,PF4,SCYB4,ENSG00000163737
14608,37936.0,PF4,CXCL4,ENSG00000163737
14609,37937.0,PF4V1,SCYB4V1,ENSG00000109272
14610,37938.0,PF4V1,CXCL4V1,ENSG00000109272
14611,37939.0,PF4V1,CXCL4L1,ENSG00000109272
14612,37940.0,PFAS,PURL,ENSG00000178921
14613,37941.0,PFAS,FGARAT,ENSG00000178921
14614,37942.0,PFAS,KIAA0361,ENSG00000178921
14615,37943.0,PFAS,GATD8,ENSG00000178921
14616,37944.0,PFDN1,PFD1,ENSG00000113068
14617,37945.0,PFDN2,,ENSG00000143256
14618,37946.0,PFDN4,PFD4,ENSG00000101132
14619,37947.0,PFDN4,C-1,ENSG00000101132
14620,37948.0,PFDN4,C1,ENSG00000101132
14621,37949.0,PFDN5,PFD5,ENSG00000123349
14622,37950.0,PFDN5,MM-1,ENSG00000123349
14623,37951.0,PFDN6,KE-2,ENSG00000204220
14624,37952.0,PFDN6,H2-KE2,ENSG00000204220
14625,37953.0,PFDN6,PFD6,ENSG00000204220
14626,37954.0,PFKFB1,,ENSG00000158571
14627,37955.0,PFKFB2,,ENSG00000123836
14628,37956.0,PFKFB3,,ENSG00000170525
14629,37957.0,PFKFB4,,ENSG00000114268
14630,37958.0,PFKL,,ENSG00000141959
14631,37959.0,PFKM,PFK-1,ENSG00000152556
14632,37960.0,PFKM,PPP1R122,ENSG00000152556
14633,37961.0,PFKP,PFK-C,ENSG00000067057
14634,37962.0,PFKP,PFKF,ENSG00000067057
14635,37964.0,PFN1,,ENSG00000108518
14636,37975.0,PFN2,,ENSG00000070087
14637,37997.0,PGAM2,PGAM-M,ENSG00000164708
14638,38008.0,PGAP1,FLJ12377,ENSG00000197121
14639,38009.0,PGAP1,Bst1,ENSG00000197121
14640,38010.0,PGAP1,SPG67,ENSG00000197121
14641,38011.0,PGAP2,FRAG1,ENSG00000148985
14642,38012.0,PGAP2,CWH43-N,ENSG00000148985
14643,38013.0,PGAP3,MGC9753,ENSG00000161395
14644,38014.0,PGAP3,CAB2,ENSG00000161395
14645,38015.0,PGAP3,PP1498,ENSG00000161395
14646,38016.0,PGAP3,PER1,ENSG00000161395
14647,38041.0,PGC,,ENSG00000096088
14648,38042.0,PGD,,ENSG00000142657
14649,38045.0,PGF,PlGF-2,ENSG00000119630
14650,38046.0,PGF,SHGC-10760,ENSG00000119630
14651,38047.0,PGF,D12S1900,ENSG00000119630
14652,38048.0,PGF,PIGF,ENSG00000119630
14653,38049.0,PGF,PLGF,ENSG00000119630
14654,38050.0,PGF,PlGF,ENSG00000119630
14655,38052.0,PGGT1B,GGTI,ENSG00000164219
14656,38053.0,PGGT1B,BGGI,ENSG00000164219
14657,38056.0,PGK1,,ENSG00000102144
14658,38059.0,PGK2,PGKPS,ENSG00000170950
14659,38060.0,PGK2,PGK-2,ENSG00000170950
14660,38061.0,PGLS,6PGL,ENSG00000130313
14661,38062.0,PGLYRP1,TAG7,ENSG00000008438
14662,38063.0,PGLYRP1,PGRP,ENSG00000008438
14663,38064.0,PGLYRP1,PGRP-S,ENSG00000008438
14664,38065.0,PGLYRP1,PGRPS,ENSG00000008438
14665,38076.0,PGLYRP4,SBBI67,ENSG00000163218
14666,38077.0,PGLYRP4,PGRPIB,ENSG00000163218
14667,38078.0,PGLYRP4,PGLYRPIbeta,ENSG00000163218
14668,38079.0,PGLYRP4,PGRP-Ibeta,ENSG00000163218
14669,38080.0,PGM1,,ENSG00000079739
14670,38084.0,PGM3,AGM1,ENSG00000013375
14671,38085.0,PGM3,DKFZP434B187,ENSG00000013375
14672,38086.0,PGM3,PAGM,ENSG00000013375
14673,38087.0,PGM5,PGMRP,ENSG00000154330
14674,38097.0,PGPEP1,PGP-I,ENSG00000130517
14675,38098.0,PGPEP1,Pcp,ENSG00000130517
14676,38099.0,PGPEP1,PGP,ENSG00000130517
14677,38100.0,PGPEP1,PGPI,ENSG00000130517
14678,38102.0,PGR,PR,ENSG00000082175
14679,38103.0,PGR,NR3C3,ENSG00000082175
14680,38107.0,PGRMC1,HPR6.6,ENSG00000101856
14681,38108.0,PGRMC2,PMBP,ENSG00000164040
14682,38109.0,PGRMC2,DG6,ENSG00000164040
14683,38110.0,PGS1,DKFZP762M186,ENSG00000087157
14684,38111.0,PHACTR1,KIAA1733,ENSG00000112137
14685,38112.0,PHACTR1,dJ257A7.2,ENSG00000112137
14686,38113.0,PHACTR2,KIAA0680,ENSG00000112419
14687,38119.0,PHACTR4,FLJ13171,ENSG00000204138
14688,38120.0,PHACTR4,PPP1R124,ENSG00000204138
14689,38122.0,PHB,PHB1,ENSG00000167085
14690,38123.0,PHB2,REA,ENSG00000215021
14691,38124.0,PHB2,BCAP37,ENSG00000215021
14692,38125.0,PHB2,Bap37,ENSG00000215021
14693,38126.0,PHB2,p22,ENSG00000215021
14694,38152.0,PHC2,HPH2,ENSG00000134686
14695,38164.0,PHEX,PEX,ENSG00000102174
14696,38165.0,PHEX,HPDR1,ENSG00000102174
14697,38166.0,PHEX,HYP1,ENSG00000102174
14698,38167.0,PHEX,XLH,ENSG00000102174
14699,38169.0,PHF1,MTF2L2,ENSG00000112511
14700,38170.0,PHF1,TDRD19C,ENSG00000112511
14701,38171.0,PHF1,PCL1,ENSG00000112511
14702,38172.0,PHF2,KIAA0662,ENSG00000197724
14703,38173.0,PHF2,JHDM1E,ENSG00000197724
14704,38174.0,PHF2,CENP-35,ENSG00000197724
14705,38175.0,PHF2,KDM7C,ENSG00000197724
14706,38178.0,PHF3,,ENSG00000118482
14707,38195.0,PHF7,NYD-SP6,ENSG00000010318
14708,38196.0,PHF7,HSPC226,ENSG00000010318
14709,38197.0,PHF8,ZNF422,ENSG00000172943
14710,38198.0,PHF8,KIAA1111,ENSG00000172943
14711,38199.0,PHF8,JHDM1F,ENSG00000172943
14712,38200.0,PHF8,KDM7B,ENSG00000172943
14713,38201.0,PHF10,FLJ10975,ENSG00000130024
14714,38202.0,PHF10,XAP135,ENSG00000130024
14715,38203.0,PHF10,BAF45a,ENSG00000130024
14716,38205.0,PHF11,NY-REN-34,ENSG00000136147
14717,38206.0,PHF11,BCAP,ENSG00000136147
14718,38207.0,PHF11,IGER,ENSG00000136147
14719,38211.0,PHF14,KIAA0783,ENSG00000106443
14720,38216.0,PHF20,dJ1121G12.1,ENSG00000025293
14721,38217.0,PHF20,TDRD20A,ENSG00000025293
14722,38218.0,PHF20L1,CGI-72,ENSG00000129292
14723,38219.0,PHF20L1,FLJ13649,ENSG00000129292
14724,38220.0,PHF20L1,MGC64923,ENSG00000129292
14725,38221.0,PHF20L1,FLJ21615,ENSG00000129292
14726,38222.0,PHF20L1,TDRD20B,ENSG00000129292
14727,38223.0,PHF21A,BHC80,ENSG00000135365
14728,38224.0,PHF21A,KIAA1696,ENSG00000135365
14729,38225.0,PHF21A,BM-006,ENSG00000135365
14730,38231.0,PHGDH,SERA,ENSG00000092621
14731,38232.0,PHGDH,PGDH,ENSG00000092621
14732,38233.0,PHGDH,PDG,ENSG00000092621
14733,38235.0,PHIP,ndrp,ENSG00000146247
14734,38236.0,PHIP,FLJ20705,ENSG00000146247
14735,38237.0,PHIP,DCAF14,ENSG00000146247
14736,38238.0,PHIP,BRWD2,ENSG00000146247
14737,38239.0,PHKA1,,ENSG00000067177
14738,38242.0,PHKA2,,ENSG00000044446
14739,38244.0,PHKB,,ENSG00000102893
14740,38247.0,PHKG1,,ENSG00000164776
14741,38252.0,PHKG2,,ENSG00000156873
14742,38253.0,PHLDA1,TDAG51,ENSG00000139289
14743,38254.0,PHLDA1,DT1P1B11,ENSG00000139289
14744,38255.0,PHLDA1,PHRIP,ENSG00000139289
14745,38256.0,PHLDA2,IPL,ENSG00000181649
14746,38257.0,PHLDA2,BWR1C,ENSG00000181649
14747,38258.0,PHLDA2,HLDA2,ENSG00000181649
14748,38259.0,PHLDA3,TIH1,ENSG00000174307
14749,38260.0,PHLDB1,FLJ00141,ENSG00000019144
14750,38261.0,PHLDB1,LL5a,ENSG00000019144
14751,38262.0,PHLDB1,KIAA0638,ENSG00000019144
14752,38267.0,PHLPP1,KIAA0606,ENSG00000081913
14753,38268.0,PHLPP1,SCOP,ENSG00000081913
14754,38269.0,PHLPP1,PPM3A,ENSG00000081913
14755,38270.0,PHLPP2,KIAA0931,ENSG00000040199
14756,38271.0,PHLPP2,PPM3B,ENSG00000040199
14757,38274.0,PHOX2A,PMX2A,ENSG00000165462
14758,38275.0,PHOX2A,CFEOM2,ENSG00000165462
14759,38276.0,PHOX2B,NBPhox,ENSG00000109132
14760,38285.0,PHTF1,,ENSG00000116793
14761,38286.0,PHTF2,DKFZp434D166,ENSG00000006576
14762,38287.0,PHYH,PAHX,ENSG00000107537
14763,38288.0,PHYH,RD,ENSG00000107537
14764,38289.0,PHYH,PHYH1,ENSG00000107537
14765,38291.0,PHYHIP,KIAA0273,ENSG00000168490
14766,38292.0,PHYHIP,PAHX-AP,ENSG00000168490
14767,38296.0,PI3,ESI,ENSG00000124102
14768,38297.0,PI3,SKALP,ENSG00000124102
14769,38298.0,PI3,ELAFIN,ENSG00000124102
14770,38299.0,PI3,WAP3,ENSG00000124102
14771,38300.0,PI3,WFDC14,ENSG00000124102
14772,38301.0,PI3,cementoin,ENSG00000124102
14773,38302.0,PI4K2A,PI4KII,ENSG00000155252
14774,38303.0,PI4K2A,DKFZP761G1923,ENSG00000155252
14775,38304.0,PI4K2A,PIK42A,ENSG00000155252
14776,38308.0,PI4KA,PI4K-ALPHA,ENSG00000241973
14777,38309.0,PI4KA,pi4K230,ENSG00000241973
14778,38312.0,PI4KB,PI4K-BETA,ENSG00000143393
14779,38313.0,PI4KB,pi4K92,ENSG00000143393
14780,38315.0,PI15,P25TI,ENSG00000137558
14781,38322.0,PIAS1,GBP,ENSG00000033800
14782,38323.0,PIAS1,GU/RH-II,ENSG00000033800
14783,38324.0,PIAS1,ZMIZ3,ENSG00000033800
14784,38325.0,PIAS2,PIASX-BETA,ENSG00000078043
14785,38326.0,PIAS2,miz,ENSG00000078043
14786,38327.0,PIAS2,PIASX-ALPHA,ENSG00000078043
14787,38328.0,PIAS2,ZMIZ4,ENSG00000078043
14788,38329.0,PIAS2,ARIP3,ENSG00000078043
14789,38330.0,PIAS3,FLJ14651,ENSG00000131788
14790,38331.0,PIAS3,ZMIZ5,ENSG00000131788
14791,38332.0,PIAS4,Piasg,ENSG00000105229
14792,38333.0,PIAS4,PIASY,ENSG00000105229
14793,38334.0,PIAS4,FLJ12419,ENSG00000105229
14794,38335.0,PIAS4,ZMIZ6,ENSG00000105229
14795,38336.0,PIBF1,CEP90,ENSG00000083535
14796,38337.0,PICALM,CALM,ENSG00000073921
14797,38338.0,PICALM,CLTH,ENSG00000073921
14798,38340.0,PICK1,dJ1039K5,ENSG00000100151
14799,38341.0,PICK1,MGC15204,ENSG00000100151
14800,38344.0,PID1,NYGGF4,ENSG00000153823
14801,38345.0,PID1,FLJ20701,ENSG00000153823
14802,38359.0,PIGA,GPI3,ENSG00000165195
14803,38361.0,PIGB,,ENSG00000069943
14804,38363.0,PIGC,,ENSG00000135845
14805,38366.0,PIGF,,ENSG00000151665
14806,38370.0,PIGG,FLJ20265,ENSG00000174227
14807,38371.0,PIGG,GPI7,ENSG00000174227
14808,38372.0,PIGG,LAS21,ENSG00000174227
14809,38373.0,PIGH,GPI-H,ENSG00000100564
14810,38375.0,PIGK,hGPI8,ENSG00000142892
14811,38376.0,PIGK,GPI8,ENSG00000142892
14812,38377.0,PIGL,,ENSG00000108474
14813,38379.0,PIGN,MCD4,ENSG00000197563
14814,38380.0,PIGN,PIG-N,ENSG00000197563
14815,38381.0,PIGO,DKFZp434M222,ENSG00000165282
14816,38382.0,PIGO,FLJ00135,ENSG00000165282
14817,38383.0,PIGP,DCRC,ENSG00000185808
14818,38384.0,PIGP,DSRC,ENSG00000185808
14819,38389.0,PIGQ,hGPI1,ENSG00000007541
14820,38390.0,PIGQ,GPI1,ENSG00000007541
14821,38392.0,PIGR,,ENSG00000162896
14822,38394.0,PIGT,,ENSG00000124155
14823,38398.0,PIGV,FLJ20477,ENSG00000060642
14824,38404.0,PIGZ,FLJ12768,ENSG00000119227
14825,38405.0,PIGZ,MGC52163,ENSG00000119227
14826,38406.0,PIGZ,SMP3,ENSG00000119227
14827,38407.0,PIH1D1,FLJ20643,ENSG00000104872
14828,38408.0,PIH1D1,Pih1,ENSG00000104872
14829,38409.0,PIH1D1,MOT48,ENSG00000104872
14830,38413.0,PIK3C2A,PI3K-C2alpha,ENSG00000011405
14831,38414.0,PIK3C2B,C2-PI3K,ENSG00000133056
14832,38415.0,PIK3C2B,PI3K-C2beta,ENSG00000133056
14833,38416.0,PIK3C2G,,ENSG00000139144
14834,38417.0,PIK3C3,Vps34,ENSG00000078142
14835,38418.0,PIK3CA,PI3K,ENSG00000121879
14836,38419.0,PIK3CB,,ENSG00000051382
14837,38420.0,PIK3CD,p110D,ENSG00000171608
14838,38424.0,PIK3CG,,ENSG00000105851
14839,38425.0,PIK3IP1,HGFL,ENSG00000100100
14840,38426.0,PIK3IP1,MGC17330,ENSG00000100100
14841,38427.0,PIK3IP1,TrIP,ENSG00000100100
14842,38429.0,PIK3R1,GRB1,ENSG00000145675
14843,38430.0,PIK3R1,p85-ALPHA,ENSG00000145675
14844,38431.0,PIK3R1,p85,ENSG00000145675
14845,38433.0,PIK3R2,P85B,ENSG00000105647
14846,38434.0,PIK3R2,p85,ENSG00000105647
14847,38435.0,PIK3R3,p55,ENSG00000117461
14848,38436.0,PIK3R4,VPS15,ENSG00000196455
14849,38437.0,PIK3R4,p150,ENSG00000196455
14850,38438.0,PIK3R5,P101-PI3K,ENSG00000141506
14851,38439.0,PIK3R5,p101,ENSG00000141506
14852,38443.0,PIKFYVE,MGC40423,ENSG00000115020
14853,38444.0,PIKFYVE,KIAA0981,ENSG00000115020
14854,38445.0,PIKFYVE,PIP5K,ENSG00000115020
14855,38446.0,PIKFYVE,p235,ENSG00000115020
14856,38447.0,PIKFYVE,ZFYVE29,ENSG00000115020
14857,38448.0,PIKFYVE,FAB1,ENSG00000115020
14858,38449.0,PILRA,FDF03,ENSG00000085514
14859,38452.0,PIM1,,ENSG00000137193
14860,38453.0,PIM2,,ENSG00000102096
14861,38463.0,PIN1,dod,ENSG00000127445
14862,38467.0,PIN4,PAR14,ENSG00000102309
14863,38468.0,PIN4,PAR17,ENSG00000102309
14864,38469.0,PIN4,EPVH,ENSG00000102309
14865,38472.0,PINK1,BRPK,ENSG00000158828
14866,38483.0,PIP,GCDFP-15,ENSG00000159763
14867,38484.0,PIP,GCDFP15,ENSG00000159763
14868,38485.0,PIP,GPIP4,ENSG00000159763
14869,38486.0,PIP4K2A,PIP5KIIA,ENSG00000150867
14870,38487.0,PIP4K2A,PIP5KIIalpha,ENSG00000150867
14871,38488.0,PIP4K2B,PIP5KIIB,ENSG00000276293
14872,38489.0,PIP4K2B,PIP5KIIbeta,ENSG00000276293
14873,38490.0,PIP4K2C,FLJ22055,ENSG00000166908
14874,38493.0,PIP5K1A,,ENSG00000143398
14875,38494.0,PIP5K1B,STM7,ENSG00000107242
14876,38495.0,PIP5K1B,MSS4,ENSG00000107242
14877,38496.0,PIP5K1C,PIP5Kgamma,ENSG00000186111
14878,38497.0,PIP5K1C,KIAA0589,ENSG00000186111
14879,38498.0,PIP5K1C,LCCS3,ENSG00000186111
14880,38503.0,PIPOX,LPIPOX,ENSG00000179761
14881,38506.0,PIR,,ENSG00000087842
14882,38622.0,PISD,dJ858B16.2,ENSG00000241878
14883,38623.0,PISD,PSDC,ENSG00000241878
14884,38627.0,PITPNA,VIB1A,ENSG00000174238
14885,38629.0,PITPNB,VIB1B,ENSG00000180957
14886,38630.0,PITPNC1,RDGBB1,ENSG00000154217
14887,38631.0,PITPNC1,RDGBB,ENSG00000154217
14888,38632.0,PITPNC1,RDGB-BETA,ENSG00000154217
14889,38633.0,PITPNM1,DRES9,ENSG00000110697
14890,38634.0,PITPNM1,NIR2,ENSG00000110697
14891,38635.0,PITPNM1,RDGB1,ENSG00000110697
14892,38636.0,PITPNM1,RDGBA1,ENSG00000110697
14893,38637.0,PITPNM1,Rd9,ENSG00000110697
14894,38638.0,PITPNM1,RDGB,ENSG00000110697
14895,38643.0,PITPNM3,NIR1,ENSG00000091622
14896,38644.0,PITPNM3,RDGBA3,ENSG00000091622
14897,38645.0,PITPNM3,ACKR6,ENSG00000091622
14898,38646.0,PITRM1,MP1,ENSG00000107959
14899,38647.0,PITRM1,KIAA1104,ENSG00000107959
14900,38648.0,PITRM1,hMP1,ENSG00000107959
14901,38649.0,PITRM1,PreP,ENSG00000107959
14902,38651.0,PITX1,PTX1,ENSG00000069011
14903,38652.0,PITX1,POTX,ENSG00000069011
14904,38653.0,PITX2,IGDS,ENSG00000164093
14905,38654.0,PITX2,RS,ENSG00000164093
14906,38655.0,PITX2,Brx1,ENSG00000164093
14907,38656.0,PITX2,Otlx2,ENSG00000164093
14908,38657.0,PITX2,ARP1,ENSG00000164093
14909,38658.0,PITX3,,ENSG00000107859
14910,38659.0,PIWIL1,PIWI,ENSG00000125207
14911,38660.0,PIWIL1,HIWI,ENSG00000125207
14912,38661.0,PIWIL1,CT80.1,ENSG00000125207
14913,38662.0,PIWIL2,HILI,ENSG00000197181
14914,38663.0,PIWIL2,FLJ10351,ENSG00000197181
14915,38664.0,PIWIL2,Mili,ENSG00000197181
14916,38665.0,PIWIL2,CT80,ENSG00000197181
14917,38670.0,PJA1,FLJ11830,ENSG00000181191
14918,38671.0,PJA1,RNF70,ENSG00000181191
14919,38672.0,PJA2,KIAA0438,ENSG00000198961
14920,38673.0,PJA2,Neurodap1,ENSG00000198961
14921,38687.0,PKD2,PKD4,ENSG00000118762
14922,38688.0,PKD2,PC2,ENSG00000118762
14923,38689.0,PKD2,Pc-2,ENSG00000118762
14924,38690.0,PKD2,TRPP2,ENSG00000118762
14925,38691.0,PKD2L1,PCL,ENSG00000107593
14926,38692.0,PKD2L1,TRPP3,ENSG00000107593
14927,38693.0,PKD2L2,TRPP5,ENSG00000078795
14928,38697.0,PKDREJ,,ENSG00000130943
14929,38702.0,PKIA,,ENSG00000171033
14930,38705.0,PKIG,,ENSG00000168734
14931,38706.0,PKLR,,ENSG00000143627
14932,38715.0,PKMYT1,MYT1,ENSG00000127564
14933,38716.0,PKMYT1,PPP1R126,ENSG00000127564
14934,38717.0,PKN1,DBK,ENSG00000123143
14935,38718.0,PKN1,PRK1,ENSG00000123143
14936,38719.0,PKN1,PKN,ENSG00000123143
14937,38720.0,PKN1,MGC46204,ENSG00000123143
14938,38721.0,PKN1,PAK1,ENSG00000123143
14939,38722.0,PKN2,PRK2,ENSG00000065243
14940,38723.0,PKN2,Pak-2,ENSG00000065243
14941,38724.0,PKN2,STK7,ENSG00000065243
14942,38728.0,PKNOX1,PREP1,ENSG00000160199
14943,38729.0,PKNOX2,,ENSG00000165495
14944,38731.0,PKP1,B6P,ENSG00000081277
14945,38732.0,PKP2,,ENSG00000057294
14946,38734.0,PKP3,,ENSG00000184363
14947,38735.0,PKP4,p0071,ENSG00000144283
14948,38738.0,PLA1A,ps-PLA1,ENSG00000144837
14949,38739.0,PLA2G1B,,ENSG00000170890
14950,38740.0,PLA2G2A,,ENSG00000188257
14951,38742.0,PLA2G2D,sPLA2S,ENSG00000117215
14952,38744.0,PLA2G2F,,ENSG00000158786
14953,38745.0,PLA2G3,GIII-SPLA2,ENSG00000100078
14954,38746.0,PLA2G4A,cPLA2-alpha,ENSG00000116711
14955,38749.0,PLA2G4C,cPLA2-gamma,ENSG00000105499
14956,38755.0,PLA2G5,,ENSG00000127472
14957,38756.0,PLA2G6,iPLA2,ENSG00000184381
14958,38757.0,PLA2G6,PNPLA9,ENSG00000184381
14959,38758.0,PLA2G6,PARK14,ENSG00000184381
14960,38759.0,PLA2G6,iPLA2beta,ENSG00000184381
14961,38760.0,PLA2G6,NBIA2,ENSG00000184381
14962,38761.0,PLA2G7,PAFAH,ENSG00000146070
14963,38762.0,PLA2G7,LDL-PLA2,ENSG00000146070
14964,38764.0,PLA2G12A,,ENSG00000123739
14965,38768.0,PLA2G15,LLPL,ENSG00000103066
14966,38769.0,PLA2G15,GXVPLA2,ENSG00000103066
14967,38770.0,PLA2R1,PLA2G1R,ENSG00000153246
14968,38771.0,PLA2R1,PLA2IR,ENSG00000153246
14969,38772.0,PLA2R1,PLA2-R,ENSG00000153246
14970,38773.0,PLA2R1,CLEC13C,ENSG00000153246
14971,38774.0,PLAA,PLAP,ENSG00000137055
14972,38775.0,PLAA,PLA2P,ENSG00000137055
14973,38776.0,PLAA,FLJ11281,ENSG00000137055
14974,38777.0,PLAA,FLJ12699,ENSG00000137055
14975,38778.0,PLAA,DOA1,ENSG00000137055
14976,38799.0,PLAC1,CT92,ENSG00000170965
14977,38800.0,PLAC1,OOSP2L,ENSG00000170965
14978,38801.0,PLAC1,OOSP2B,ENSG00000170965
14979,38802.0,PLAC4,MGC126664,ENSG00000280109
14980,38803.0,PLAC4,MGC126666,ENSG00000280109
14981,38804.0,PLAC4,PRED78,ENSG00000280109
14982,38806.0,PLAC8,onzin,ENSG00000145287
14983,38807.0,PLAC8,C15,ENSG00000145287
14984,38811.0,PLAG1,ZNF912,ENSG00000181690
14985,38812.0,PLAGL1,ZAC,ENSG00000118495
14986,38813.0,PLAGL1,LOT1,ENSG00000118495
